time_sec,SelectionId,LastPriceTraded,imp_prob
2020-01-08 15:54:31,19436243,5.2,19.23
2020-01-08 15:57:35,19436243,5.2,19.23
2020-01-08 15:57:43,19436243,5.2,19.23
2020-01-08 15:57:58,19436243,5.2,19.23
2020-01-08 15:58:25,19436243,5.2,19.23
2020-01-08 16:00:26,19436243,5.2,19.23
2020-01-08 16:00:27,19436243,5.2,19.23
2020-01-08 16:00:28,19436243,5.2,19.23
2020-01-08 16:00:36,19436243,5.2,19.23
2020-01-08 16:00:49,19436243,5.2,19.23
2020-01-08 16:01:03,19436243,5.2,19.23
2020-01-08 16:02:02,19436243,5.2,19.23
2020-01-08 16:02:22,19436243,5.2,19.23
2020-01-08 16:02:42,19436243,5.2,19.23
2020-01-08 16:03:32,19436243,5.2,19.23
2020-01-08 16:03:34,19436243,5.2,19.23
2020-01-08 16:03:55,19436243,5.2,19.23
2020-01-08 16:03:59,19436243,5.2,19.23
2020-01-08 16:04:02,19436243,5.2,19.23
2020-01-08 16:04:03,19436243,5.2,19.23
2020-01-08 16:04:09,19436243,5.2,19.23
2020-01-08 16:04:11,19436243,5.2,19.23
2020-01-08 16:04:13,19436243,5.2,19.23
2020-01-08 16:04:20,19436243,5.2,19.23
2020-01-08 16:04:26,19436243,5.2,19.23
2020-01-08 16:04:27,19436243,5.2,19.23
2020-01-08 16:04:28,19436243,5.2,19.23
2020-01-08 16:04:44,19436243,5.2,19.23
2020-01-08 16:05:02,19436243,5.2,19.23
2020-01-08 16:05:20,19436243,5.2,19.23
2020-01-08 16:06:02,19436243,5.2,19.23
2020-01-08 16:06:03,19436243,5.2,19.23
2020-01-08 16:06:04,19436243,5.2,19.23
2020-01-08 16:06:24,19436243,5.2,19.23
2020-01-08 16:06:26,19436243,5.2,19.23
2020-01-08 16:06:27,19436243,5.2,19.23
2020-01-08 16:06:40,19436243,5.2,19.23
2020-01-08 16:07:03,19436243,5.2,19.23
2020-01-08 16:07:50,19436243,5.2,19.23
2020-01-08 16:07:57,19436243,5.2,19.23
2020-01-08 16:08:02,19436243,5.2,19.23
2020-01-08 16:09:02,19436243,5.2,19.23
2020-01-08 16:10:28,19436243,5.2,19.23
2020-01-08 16:10:41,19436243,5.2,19.23
2020-01-08 16:10:48,19436243,5.2,19.23
2020-01-08 16:11:10,19436243,5.2,19.23
2020-01-08 16:11:29,19436243,5.2,19.23
2020-01-08 16:11:53,19436243,5.2,19.23
2020-01-08 16:11:54,19436243,5.2,19.23
2020-01-08 16:11:55,19436243,5.2,19.23
2020-01-08 16:11:56,19436243,5.2,19.23
2020-01-08 16:12:44,19436243,5.2,19.23
2020-01-08 16:13:02,19436243,5.2,19.23
2020-01-08 16:13:11,19436243,5.2,19.23
2020-01-08 16:15:03,19436243,5.2,19.23
2020-01-08 16:15:25,19436243,5.2,19.23
2020-01-08 16:15:58,19436243,5.2,19.23
2020-01-08 16:16:05,19436243,5.2,19.23
2020-01-08 16:17:02,19436243,5.2,19.23
2020-01-08 16:17:53,19436243,5.2,19.23
2020-01-08 16:18:03,19436243,5.2,19.23
2020-01-08 16:19:02,19436243,5.2,19.23
2020-01-08 16:19:05,19436243,5.2,19.23
2020-01-08 16:19:26,19436243,5.2,19.23
2020-01-08 16:19:54,19436243,5.2,19.23
2020-01-08 16:20:02,19436243,5.2,19.23
2020-01-08 16:21:03,19436243,5.2,19.23
2020-01-08 16:21:39,19436243,5.2,19.23
2020-01-08 16:22:02,19436243,5.2,19.23
2020-01-08 16:23:02,19436243,5.2,19.23
2020-01-08 16:23:16,19436243,5.2,19.23
2020-01-08 16:23:19,19436243,5.2,19.23
2020-01-08 16:23:37,19436243,5.2,19.23
2020-01-08 16:24:02,19436243,5.2,19.23
2020-01-08 16:25:02,19436243,5.2,19.23
2020-01-08 16:25:50,19436243,5.2,19.23
2020-01-08 16:26:02,19436243,5.2,19.23
2020-01-08 16:27:02,19436243,5.2,19.23
2020-01-08 16:27:20,19436243,5.2,19.23
2020-01-08 16:27:30,19436243,5.2,19.23
2020-01-08 16:27:46,19436243,5.2,19.23
2020-01-08 16:28:02,19436243,5.2,19.23
2020-01-08 16:29:02,19436243,5.2,19.23
2020-01-08 16:29:45,19436243,5.2,19.23
2020-01-08 16:30:02,19436243,5.2,19.23
2020-01-08 16:31:03,19436243,5.2,19.23
2020-01-08 16:31:12,19436243,5.2,19.23
2020-01-08 16:31:22,19436243,5.2,19.23
2020-01-08 16:31:29,19436243,5.2,19.23
2020-01-08 16:32:02,19436243,5.2,19.23
2020-01-08 16:33:03,19436243,5.2,19.23
2020-01-08 16:33:13,19436243,5.2,19.23
2020-01-08 16:34:02,19436243,5.2,19.23
2020-01-08 16:34:47,19436243,5.2,19.23
2020-01-08 16:34:47,24270510,4.7,21.279999999999998
2020-01-08 16:34:52,19436243,5.2,19.23
2020-01-08 16:34:52,24270510,4.7,21.279999999999998
2020-01-08 16:34:54,19436243,5.2,19.23
2020-01-08 16:34:54,24270510,4.7,21.279999999999998
2020-01-08 16:34:56,19436243,5.2,19.23
2020-01-08 16:34:56,24270510,4.7,21.279999999999998
2020-01-08 16:35:02,19436243,5.2,19.23
2020-01-08 16:35:02,24270510,4.7,21.279999999999998
2020-01-08 16:35:05,19436243,5.2,19.23
2020-01-08 16:35:05,24270510,4.7,21.279999999999998
2020-01-08 16:35:08,19436243,5.2,19.23
2020-01-08 16:35:08,24270510,4.7,21.279999999999998
2020-01-08 16:35:19,19436243,5.2,19.23
2020-01-08 16:35:19,24270510,4.7,21.279999999999998
