time_sec,SelectionId,LastPriceTraded,imp_prob
2020-01-08 15:47:43,11280307,3.85,25.97
2020-01-08 15:47:47,11280307,3.85,25.97
2020-01-08 15:48:06,11280307,3.85,25.97
2020-01-08 15:48:14,11280307,3.85,25.97
2020-01-08 15:48:19,11280307,3.85,25.97
2020-01-08 15:48:27,11280307,3.85,25.97
2020-01-08 15:48:30,11280307,3.85,25.97
2020-01-08 15:48:41,11280307,3.85,25.97
2020-01-08 15:48:55,11280307,3.85,25.97
2020-01-08 15:48:56,11280307,3.85,25.97
2020-01-08 15:49:07,11280307,3.85,25.97
2020-01-08 15:49:24,11280307,3.85,25.97
2020-01-08 15:49:34,11280307,3.85,25.97
2020-01-08 15:50:07,11280307,3.85,25.97
2020-01-08 15:50:15,11280307,3.85,25.97
2020-01-08 15:51:13,11280307,3.85,25.97
2020-01-08 15:51:26,11280307,3.85,25.97
2020-01-08 15:51:31,11280307,3.85,25.97
2020-01-08 15:52:13,11280307,3.85,25.97
2020-01-08 15:52:19,11280307,3.85,25.97
2020-01-08 15:52:23,11280307,3.85,25.97
2020-01-08 15:52:27,11280307,3.85,25.97
2020-01-08 15:52:40,11280307,3.85,25.97
2020-01-08 15:52:50,11280307,3.85,25.97
2020-01-08 15:52:52,11280307,3.85,25.97
2020-01-08 15:52:53,11280307,3.85,25.97
2020-01-08 15:52:54,11280307,3.85,25.97
2020-01-08 15:52:55,11280307,3.85,25.97
2020-01-08 15:53:08,11280307,3.85,25.97
2020-01-08 15:53:23,11280307,3.85,25.97
2020-01-08 15:53:24,11280307,3.85,25.97
2020-01-08 15:53:25,11280307,3.85,25.97
2020-01-08 15:54:44,11280307,3.85,25.97
2020-01-08 15:54:46,11280307,3.85,25.97
2020-01-08 15:54:53,11280307,3.85,25.97
2020-01-08 15:55:32,11280307,3.85,25.97
2020-01-08 15:55:56,11280307,3.85,25.97
2020-01-08 15:57:23,11280307,3.6,27.779999999999998
2020-01-08 15:57:27,11280307,3.6,27.779999999999998
2020-01-08 15:57:38,11280307,3.6,27.779999999999998
2020-01-08 15:57:45,11280307,3.6,27.779999999999998
2020-01-08 15:57:50,11280307,3.6,27.779999999999998
2020-01-08 15:57:59,11280307,3.6,27.779999999999998
2020-01-08 15:58:04,11280307,3.6,27.779999999999998
2020-01-08 15:58:08,11280307,3.6,27.779999999999998
2020-01-08 15:58:11,11280307,3.6,27.779999999999998
2020-01-08 15:58:17,11280307,3.6,27.779999999999998
2020-01-08 15:58:23,11280307,3.6,27.779999999999998
2020-01-08 15:58:26,11280307,3.6,27.779999999999998
2020-01-08 15:58:42,11280307,3.6,27.779999999999998
2020-01-08 15:59:06,11280307,3.6,27.779999999999998
2020-01-08 16:00:07,11280307,3.6,27.779999999999998
2020-01-08 16:00:23,11280307,3.6,27.779999999999998
2020-01-08 16:00:26,11280307,3.6,27.779999999999998
2020-01-08 16:00:39,11280307,3.6,27.779999999999998
2020-01-08 16:00:52,11280307,3.6,27.779999999999998
2020-01-08 16:00:55,11280307,3.6,27.779999999999998
2020-01-08 16:00:56,11280307,3.6,27.779999999999998
2020-01-08 16:01:01,11280307,3.6,27.779999999999998
2020-01-08 16:02:53,11280307,3.6,27.779999999999998
2020-01-08 16:02:54,11280307,3.6,27.779999999999998
2020-01-08 16:02:57,11280307,3.6,27.779999999999998
2020-01-08 16:03:00,11280307,3.6,27.779999999999998
2020-01-08 16:03:08,11280307,3.6,27.779999999999998
2020-01-08 16:03:23,11280307,3.6,27.779999999999998
2020-01-08 16:03:25,11280307,3.6,27.779999999999998
2020-01-08 16:03:28,11280307,3.6,27.779999999999998
2020-01-08 16:03:31,11280307,3.6,27.779999999999998
2020-01-08 16:04:14,11280307,3.6,27.779999999999998
2020-01-08 16:04:18,11280307,3.6,27.779999999999998
2020-01-08 16:04:28,11280307,3.6,27.779999999999998
2020-01-08 16:04:41,11280307,3.6,27.779999999999998
2020-01-08 16:04:42,11280307,3.6,27.779999999999998
2020-01-08 16:04:53,11280307,3.6,27.779999999999998
2020-01-08 16:04:55,11280307,3.6,27.779999999999998
2020-01-08 16:05:00,11280307,3.6,27.779999999999998
2020-01-08 16:05:03,11280307,3.6,27.779999999999998
2020-01-08 16:05:06,11280307,3.6,27.779999999999998
2020-01-08 16:05:12,11280307,3.6,27.779999999999998
2020-01-08 16:05:23,11280307,3.65,27.400000000000002
2020-01-08 16:06:00,11280307,3.65,27.400000000000002
2020-01-08 16:06:18,11280307,3.65,27.400000000000002
2020-01-08 16:06:38,11280307,3.65,27.400000000000002
2020-01-08 16:06:39,11280307,3.65,27.400000000000002
2020-01-08 16:06:42,11280307,3.65,27.400000000000002
