time_sec,SelectionId,LastPriceTraded,imp_prob
2020-03-15 17:48:08,21942468,2.68,37.31
2020-03-15 17:48:09,21942468,2.68,37.31
2020-03-15 17:59:29,21942468,2.68,37.31
2020-03-15 17:59:29,21865412,8.8,11.360000000000001
2020-03-15 17:59:31,21942468,2.68,37.31
2020-03-15 17:59:31,21865412,8.8,11.360000000000001
2020-03-15 17:59:37,21942468,2.68,37.31
2020-03-15 17:59:37,21865412,8.8,11.360000000000001
2020-03-15 17:59:46,21942468,2.68,37.31
2020-03-15 17:59:46,21865412,8.8,11.360000000000001
2020-03-15 18:00:37,21942468,2.68,37.31
2020-03-15 18:00:37,21865412,8.8,11.360000000000001
2020-03-15 18:00:40,21942468,3.05,32.79
2020-03-15 18:00:40,21865412,8.8,11.360000000000001
2020-03-15 18:00:46,21942468,2.7,37.04
2020-03-15 18:00:46,21865412,8.8,11.360000000000001
2020-03-15 18:00:52,21942468,2.7,37.04
2020-03-15 18:00:52,21865412,8.8,11.360000000000001
2020-03-15 18:01:44,21942468,2.7,37.04
2020-03-15 18:01:44,21865412,8.8,11.360000000000001
2020-03-15 18:03:16,21942468,2.7,37.04
2020-03-15 18:03:16,21865412,8.8,11.360000000000001
2020-03-15 18:04:22,21942468,2.7,37.04
2020-03-15 18:04:22,21865412,8.8,11.360000000000001
2020-03-15 18:04:34,21942468,2.7,37.04
2020-03-15 18:04:34,21865412,8.8,11.360000000000001
2020-03-15 18:09:29,24144681,5.5,18.18
2020-03-15 18:09:29,21942468,2.7,37.04
2020-03-15 18:09:29,21865412,8.8,11.360000000000001
2020-03-15 18:09:30,24144681,5.5,18.18
2020-03-15 18:09:30,21942468,2.7,37.04
2020-03-15 18:09:30,21865412,8.8,11.360000000000001
2020-03-15 18:09:38,24144681,5.5,18.18
2020-03-15 18:09:38,21942468,2.7,37.04
2020-03-15 18:09:38,21865412,8.8,11.360000000000001
2020-03-15 18:09:41,24144681,5.5,18.18
2020-03-15 18:09:41,21942468,2.66,37.59
2020-03-15 18:09:41,21865412,8.8,11.360000000000001
2020-03-15 18:09:43,24144681,5.5,18.18
2020-03-15 18:09:43,21942468,2.66,37.59
2020-03-15 18:09:43,21865412,8.8,11.360000000000001
2020-03-15 18:09:44,24144681,5.5,18.18
2020-03-15 18:09:44,21942468,2.66,37.59
2020-03-15 18:09:44,21865412,8.8,11.360000000000001
2020-03-15 18:09:47,24144681,5.5,18.18
2020-03-15 18:09:47,21942468,2.66,37.59
2020-03-15 18:09:47,21865412,8.8,11.360000000000001
2020-03-15 18:09:50,24144681,5.5,18.18
2020-03-15 18:09:50,21942468,2.66,37.59
2020-03-15 18:09:50,21865412,8.8,11.360000000000001
2020-03-15 18:09:51,24144681,5.5,18.18
2020-03-15 18:09:51,21942468,2.66,37.59
2020-03-15 18:09:51,21865412,8.8,11.360000000000001
2020-03-15 18:09:55,24144681,5.5,18.18
2020-03-15 18:09:55,21942468,2.66,37.59
2020-03-15 18:09:55,21865412,8.8,11.360000000000001
2020-03-15 18:10:00,24144681,5.5,18.18
2020-03-15 18:10:00,21942468,2.66,37.59
2020-03-15 18:10:00,21865412,8.8,11.360000000000001
2020-03-15 18:10:04,24144681,5.5,18.18
2020-03-15 18:10:04,21942468,2.66,37.59
2020-03-15 18:10:04,21865412,8.8,11.360000000000001
2020-03-15 18:10:31,24144681,5.5,18.18
2020-03-15 18:10:31,21942468,2.66,37.59
2020-03-15 18:10:31,21865412,8.8,11.360000000000001
2020-03-15 18:10:59,24144681,5.5,18.18
2020-03-15 18:10:59,21942468,2.66,37.59
2020-03-15 18:10:59,21865412,8.8,11.360000000000001
2020-03-15 18:12:35,24144681,5.4,18.52
2020-03-15 18:12:35,21942468,2.66,37.59
