time_sec,SelectionId,LastPriceTraded,imp_prob
2020-02-02 16:50:13,25456390,2.32,43.1
2020-02-02 16:50:14,25456390,2.32,43.1
2020-02-02 16:50:17,25456390,2.32,43.1
2020-02-02 16:50:22,25456390,2.32,43.1
2020-02-02 16:50:26,25456390,2.32,43.1
2020-02-02 16:50:30,25456390,2.32,43.1
2020-02-02 16:50:33,25456390,2.32,43.1
2020-02-02 16:50:36,25456390,2.32,43.1
2020-02-02 16:50:39,25456390,2.32,43.1
2020-02-02 16:50:43,25456390,2.32,43.1
2020-02-02 16:50:44,25456390,2.34,42.74
2020-02-02 16:50:45,25456390,2.34,42.74
2020-02-02 16:50:48,25456390,2.34,42.74
2020-02-02 16:50:49,25456390,2.34,42.74
2020-02-02 16:50:52,25456390,2.34,42.74
2020-02-02 16:50:58,25456390,2.34,42.74
2020-02-02 16:51:00,25456390,2.34,42.74
2020-02-02 16:51:01,25456390,2.34,42.74
2020-02-02 16:51:03,25456390,2.34,42.74
2020-02-02 16:51:04,25456390,2.34,42.74
2020-02-02 16:51:06,25456390,2.34,42.74
2020-02-02 16:51:07,25456390,2.34,42.74
2020-02-02 16:51:11,25456390,2.34,42.74
2020-02-02 16:51:12,25456390,2.34,42.74
2020-02-02 16:51:15,25456390,2.34,42.74
2020-02-02 16:51:16,25456390,2.34,42.74
2020-02-02 16:51:23,25456390,2.34,42.74
2020-02-02 16:51:26,25456390,2.34,42.74
2020-02-02 16:51:30,25456390,2.34,42.74
2020-02-02 16:51:31,25456390,2.34,42.74
2020-02-02 16:51:34,25456390,2.34,42.74
2020-02-02 16:51:35,25456390,2.34,42.74
2020-02-02 16:51:38,25456390,2.34,42.74
2020-02-02 16:51:40,25456390,2.34,42.74
2020-02-02 16:51:42,25456390,2.34,42.74
2020-02-02 16:51:48,25456390,2.34,42.74
2020-02-02 16:51:50,25456390,2.34,42.74
2020-02-02 16:51:52,25456390,2.34,42.74
2020-02-02 16:51:54,25456390,2.34,42.74
2020-02-02 16:51:57,25456390,2.34,42.74
2020-02-02 16:52:00,25456390,2.34,42.74
2020-02-02 16:52:04,25456390,2.34,42.74
2020-02-02 16:52:05,25456390,2.34,42.74
2020-02-02 16:52:07,25456390,2.34,42.74
2020-02-02 16:52:21,25456390,2.34,42.74
2020-02-02 16:52:23,25456390,2.34,42.74
2020-02-02 16:52:24,25456390,2.34,42.74
2020-02-02 16:52:29,25456390,2.34,42.74
2020-02-02 16:52:34,25456390,2.34,42.74
2020-02-02 16:52:38,25456390,2.34,42.74
2020-02-02 16:52:43,25456390,2.34,42.74
2020-02-02 16:52:45,25456390,2.34,42.74
2020-02-02 16:52:49,25456390,2.34,42.74
2020-02-02 16:52:53,25456390,2.34,42.74
2020-02-02 16:52:54,25456390,2.34,42.74
2020-02-02 16:52:55,25456390,2.34,42.74
2020-02-02 16:52:56,25456390,2.34,42.74
2020-02-02 16:52:58,25456390,2.34,42.74
2020-02-02 16:52:59,25456390,2.34,42.74
2020-02-02 16:53:01,25456390,2.34,42.74
2020-02-02 16:53:03,25456390,2.34,42.74
2020-02-02 16:53:09,25456390,2.34,42.74
2020-02-02 16:53:11,25456390,2.34,42.74
2020-02-02 16:53:13,25456390,2.34,42.74
2020-02-02 16:53:17,25456390,2.34,42.74
