time_sec,SelectionId,LastPriceTraded,imp_prob
2020-01-09 16:14:40,2269086,2.06,48.54
2020-01-09 16:14:43,2269086,2.16,46.300000000000004
2020-01-09 16:14:44,2269086,2.16,46.300000000000004
2020-01-09 16:14:45,2269086,2.16,46.300000000000004
2020-01-09 16:14:46,2269086,2.3,43.480000000000004
2020-01-09 16:14:47,2269086,2.42,41.32
2020-01-09 16:14:49,2269086,2.42,41.32
2020-01-09 16:14:50,2269086,2.42,41.32
2020-01-09 16:14:51,2269086,2.42,41.32
2020-01-09 16:14:52,2269086,2.42,41.32
2020-01-09 16:14:53,2269086,2.42,41.32
2020-01-09 16:14:54,2269086,2.42,41.32
2020-01-09 16:14:56,2269086,2.42,41.32
2020-01-09 16:14:58,2269086,2.42,41.32
2020-01-09 16:14:59,2269086,2.42,41.32
2020-01-09 16:15:01,2269086,2.42,41.32
2020-01-09 16:15:02,2269086,2.42,41.32
2020-01-09 16:15:03,2269086,2.42,41.32
2020-01-09 16:15:05,2269086,2.42,41.32
2020-01-09 16:15:06,2269086,2.42,41.32
2020-01-09 16:15:07,2269086,2.42,41.32
2020-01-09 16:15:08,2269086,2.3,43.480000000000004
2020-01-09 16:15:10,2269086,2.32,43.1
2020-01-09 16:15:11,2269086,2.32,43.1
2020-01-09 16:15:12,2269086,2.34,42.74
2020-01-09 16:15:14,2269086,2.36,42.370000000000005
2020-01-09 16:15:15,2269086,2.36,42.370000000000005
2020-01-09 16:15:16,2269086,2.38,42.02
2020-01-09 16:15:17,2269086,2.42,41.32
2020-01-09 16:15:18,2269086,2.42,41.32
2020-01-09 16:15:19,2269086,2.46,40.65
2020-01-09 16:15:21,2269086,2.46,40.65
2020-01-09 16:15:22,2269086,2.46,40.65
2020-01-09 16:15:23,2269086,2.46,40.65
2020-01-09 16:15:26,2269086,2.46,40.65
2020-01-09 16:15:27,2269086,2.46,40.65
2020-01-09 16:15:31,2269086,2.46,40.65
2020-01-09 16:15:32,2269086,2.46,40.65
2020-01-09 16:15:33,2269086,2.46,40.65
2020-01-09 16:15:35,2269086,2.46,40.65
2020-01-09 16:15:36,2269086,2.46,40.65
2020-01-09 16:15:37,2269086,2.46,40.65
2020-01-09 16:15:38,2269086,2.46,40.65
2020-01-09 16:15:40,2269086,2.46,40.65
2020-01-09 16:15:42,2269086,2.46,40.65
2020-01-09 16:15:43,2269086,2.46,40.65
2020-01-09 16:15:45,2269086,2.46,40.65
2020-01-09 16:15:47,2269086,2.46,40.65
2020-01-09 16:15:48,2269086,2.46,40.65
2020-01-09 16:15:49,2269086,2.46,40.65
2020-01-09 16:15:52,2269086,2.46,40.65
2020-01-09 16:16:02,2269086,2.46,40.65
2020-01-09 16:16:04,2269086,2.46,40.65
2020-01-09 16:16:05,2269086,2.46,40.65
2020-01-09 16:16:06,2269086,2.46,40.65
2020-01-09 16:16:07,2269086,2.46,40.65
2020-01-09 16:16:08,2269086,2.46,40.65
2020-01-09 16:16:09,2269086,2.46,40.65
2020-01-09 16:16:11,2269086,2.46,40.65
2020-01-09 16:16:12,2269086,2.46,40.65
2020-01-09 16:16:13,2269086,2.46,40.65
2020-01-09 16:16:14,2269086,2.46,40.65
2020-01-09 16:16:30,2269086,2.46,40.65
2020-01-09 16:16:39,2269086,2.46,40.65
2020-01-09 16:16:41,2269086,2.46,40.65
2020-01-09 16:16:45,2269086,2.46,40.65
2020-01-09 16:17:02,2269086,2.46,40.65
2020-01-09 16:17:03,2269086,2.46,40.65
2020-01-09 16:17:11,2269086,2.46,40.65
2020-01-09 16:17:12,2269086,2.46,40.65
