time_sec,SelectionId,LastPriceTraded,imp_prob
2020-01-21 16:58:42,26548202,4.6,21.740000000000002
2020-01-21 16:58:44,26548202,4.6,21.740000000000002
2020-01-21 16:58:45,26548202,2.84,35.21
2020-01-21 16:58:47,26548202,2.84,35.21
2020-01-21 16:58:48,26548202,2.84,35.21
2020-01-21 16:58:50,26548202,2.84,35.21
2020-01-21 16:58:55,26548202,2.84,35.21
2020-01-21 16:58:56,26548202,2.84,35.21
2020-01-21 16:58:57,26548202,2.84,35.21
2020-01-21 16:59:01,26548202,2.84,35.21
2020-01-21 16:59:09,26548202,2.84,35.21
2020-01-21 16:59:12,26548202,2.84,35.21
2020-01-21 16:59:13,26548202,2.84,35.21
2020-01-21 16:59:24,26548202,2.84,35.21
2020-01-21 16:59:26,26548202,2.84,35.21
2020-01-21 16:59:29,26548202,2.84,35.21
2020-01-21 16:59:51,26548202,2.84,35.21
2020-01-21 16:59:56,26548202,2.84,35.21
2020-01-21 17:00:04,26548202,2.84,35.21
2020-01-21 17:00:17,26548202,2.84,35.21
2020-01-21 17:00:18,26548202,2.84,35.21
2020-01-21 17:00:27,26548202,2.84,35.21
2020-01-21 17:00:32,26548202,2.84,35.21
2020-01-21 17:00:36,26548202,2.84,35.21
2020-01-21 17:01:39,26548202,2.84,35.21
2020-01-21 17:03:16,26548202,2.84,35.21
2020-01-21 17:05:51,26548202,2.84,35.21
2020-01-21 17:05:52,26548202,2.84,35.21
2020-01-21 17:05:57,26548202,2.84,35.21
2020-01-21 17:06:00,26548202,2.84,35.21
2020-01-21 17:06:50,26548202,2.84,35.21
2020-01-21 17:07:13,26548202,2.84,35.21
2020-01-21 17:07:14,26548202,2.84,35.21
2020-01-21 17:07:27,26548202,2.84,35.21
2020-01-21 17:07:31,26548202,2.84,35.21
2020-01-21 17:08:12,26548202,2.84,35.21
2020-01-21 17:08:32,26548202,2.84,35.21
2020-01-21 17:08:57,26548202,2.84,35.21
2020-01-21 17:09:02,26548202,2.84,35.21
2020-01-21 17:09:48,26548202,2.84,35.21
2020-01-21 17:10:08,26548202,2.84,35.21
2020-01-21 17:10:26,26548202,2.84,35.21
2020-01-21 17:10:28,26548202,2.84,35.21
2020-01-21 17:10:41,26548202,2.84,35.21
2020-01-21 17:11:07,26548202,2.84,35.21
2020-01-21 17:11:13,26548202,2.84,35.21
2020-01-21 17:11:14,26548202,2.84,35.21
2020-01-21 17:11:27,26548202,2.84,35.21
2020-01-21 17:11:29,26548202,2.84,35.21
2020-01-21 17:12:31,26548202,2.84,35.21
2020-01-21 17:12:50,26548202,2.84,35.21
2020-01-21 17:16:55,26548202,2.84,35.21
2020-01-21 17:16:56,26548202,2.84,35.21
2020-01-21 17:16:59,26548202,2.84,35.21
