time_sec,SelectionId,LastPriceTraded,imp_prob
2020-02-14 18:26:29,11118066,5.0,20.0
2020-02-14 18:26:32,11118066,5.0,20.0
2020-02-14 18:26:33,11118066,5.0,20.0
2020-02-14 18:26:34,11118066,5.0,20.0
2020-02-14 18:26:36,11118066,5.0,20.0
2020-02-14 18:26:37,11118066,5.3,18.87
2020-02-14 18:26:38,11118066,5.3,18.87
2020-02-14 18:26:40,11118066,5.3,18.87
2020-02-14 18:26:41,11118066,5.3,18.87
2020-02-14 18:26:43,11118066,5.3,18.87
2020-02-14 18:26:44,11118066,5.4,18.52
2020-02-14 18:26:45,11118066,5.4,18.52
2020-02-14 18:26:46,11118066,5.5,18.18
2020-02-14 18:26:47,11118066,5.5,18.18
2020-02-14 18:26:48,11118066,5.5,18.18
2020-02-14 18:26:49,11118066,5.5,18.18
2020-02-14 18:26:56,11118066,5.5,18.18
2020-02-14 18:26:58,11118066,5.5,18.18
2020-02-14 18:26:59,11118066,5.5,18.18
2020-02-14 18:27:02,11118066,5.5,18.18
2020-02-14 18:27:03,11118066,5.5,18.18
2020-02-14 18:27:04,11118066,5.5,18.18
2020-02-14 18:27:05,11118066,5.6,17.86
2020-02-14 18:27:06,11118066,5.6,17.86
2020-02-14 18:27:09,11118066,5.6,17.86
2020-02-14 18:27:10,11118066,5.6,17.86
2020-02-14 18:27:11,11118066,5.6,17.86
2020-02-14 18:27:13,11118066,5.6,17.86
2020-02-14 18:27:14,11118066,5.6,17.86
2020-02-14 18:27:15,11118066,5.7,17.54
2020-02-14 18:27:16,11118066,5.7,17.54
2020-02-14 18:27:19,11118066,5.7,17.54
2020-02-14 18:27:21,11118066,5.7,17.54
2020-02-14 18:27:22,11118066,5.8,17.24
2020-02-14 18:27:24,11118066,5.8,17.24
2020-02-14 18:27:25,11118066,5.7,17.54
2020-02-14 18:27:27,11118066,5.7,17.54
2020-02-14 18:27:28,11118066,5.8,17.24
2020-02-14 18:27:29,11118066,5.8,17.24
2020-02-14 18:27:30,11118066,5.8,17.24
2020-02-14 18:27:31,11118066,5.8,17.24
2020-02-14 18:27:33,11118066,5.7,17.54
2020-02-14 18:27:35,11118066,5.7,17.54
2020-02-14 18:27:37,11118066,5.7,17.54
2020-02-14 18:27:42,11118066,5.7,17.54
2020-02-14 18:27:43,11118066,5.7,17.54
2020-02-14 18:27:44,11118066,5.7,17.54
2020-02-14 18:27:45,11118066,5.7,17.54
2020-02-14 18:27:47,11118066,5.7,17.54
2020-02-14 18:27:48,11118066,5.7,17.54
2020-02-14 18:27:49,11118066,5.7,17.54
2020-02-14 18:27:50,11118066,5.7,17.54
2020-02-14 18:27:51,11118066,5.7,17.54
2020-02-14 18:27:53,11118066,5.7,17.54
2020-02-14 18:27:54,11118066,5.7,17.54
2020-02-14 18:27:56,11118066,5.7,17.54
2020-02-14 18:27:57,11118066,5.7,17.54
2020-02-14 18:28:20,11118066,5.7,17.54
2020-02-14 18:28:22,11118066,5.7,17.54
2020-02-14 18:28:23,11118066,5.7,17.54
2020-02-14 18:28:24,11118066,5.7,17.54
2020-02-14 18:28:25,11118066,5.7,17.54
2020-02-14 18:28:26,11118066,5.7,17.54
2020-02-14 18:28:27,11118066,5.7,17.54
2020-02-14 18:28:28,11118066,5.7,17.54
2020-02-14 18:28:31,11118066,5.7,17.54
2020-02-14 18:28:32,11118066,5.7,17.54
2020-02-14 18:28:33,11118066,5.7,17.54
