time_sec,SelectionId,LastPriceTraded,imp_prob
2020-02-18 16:58:11,27925722,4.1,24.39
2020-02-18 16:58:14,27925722,4.1,24.39
2020-02-18 16:58:19,27925722,4.1,24.39
2020-02-18 16:58:21,27925722,4.1,24.39
2020-02-18 16:58:27,27925722,4.1,24.39
2020-02-18 16:58:33,27925722,4.1,24.39
2020-02-18 16:58:42,27925722,4.1,24.39
2020-02-18 16:58:56,27925722,4.1,24.39
2020-02-18 16:59:14,27925722,4.1,24.39
2020-02-18 16:59:18,27925722,4.1,24.39
2020-02-18 16:59:20,27925722,4.1,24.39
2020-02-18 16:59:43,27925722,4.1,24.39
2020-02-18 16:59:45,27925722,4.1,24.39
2020-02-18 17:00:02,27925722,4.1,24.39
2020-02-18 17:00:09,27925722,4.1,24.39
2020-02-18 17:00:25,27925722,4.1,24.39
2020-02-18 17:00:34,27925722,4.1,24.39
2020-02-18 17:00:41,27925722,4.1,24.39
2020-02-18 17:00:46,27925722,4.1,24.39
2020-02-18 17:00:48,27925722,4.1,24.39
2020-02-18 17:00:49,27925722,4.1,24.39
2020-02-18 17:00:53,27925722,4.1,24.39
2020-02-18 17:00:57,27925722,4.1,24.39
2020-02-18 17:00:58,27925722,4.1,24.39
2020-02-18 17:01:32,27925722,4.1,24.39
2020-02-18 17:01:33,27925722,4.1,24.39
2020-02-18 17:01:34,27925722,4.1,24.39
2020-02-18 17:01:46,27925722,4.1,24.39
2020-02-18 17:02:09,27925722,4.1,24.39
2020-02-18 17:02:20,27925722,4.1,24.39
2020-02-18 17:02:24,27925722,4.1,24.39
2020-02-18 17:02:59,27925722,4.1,24.39
2020-02-18 17:03:03,27925722,4.1,24.39
2020-02-18 17:03:17,27925722,4.1,24.39
2020-02-18 17:03:38,27925722,4.1,24.39
2020-02-18 17:03:41,27925722,4.1,24.39
2020-02-18 17:04:20,27925722,4.1,24.39
2020-02-18 17:04:23,27925722,4.1,24.39
2020-02-18 17:04:38,27925722,4.1,24.39
2020-02-18 17:05:00,27925722,4.1,24.39
2020-02-18 17:05:08,27925722,4.1,24.39
2020-02-18 17:05:17,27925722,4.1,24.39
2020-02-18 17:05:31,27925722,4.1,24.39
2020-02-18 17:05:49,27925722,4.1,24.39
2020-02-18 17:05:55,27925722,4.1,24.39
2020-02-18 17:06:04,27925722,4.1,24.39
2020-02-18 17:06:34,27925722,4.1,24.39
2020-02-18 17:06:45,27925722,4.1,24.39
2020-02-18 17:06:53,27925722,4.1,24.39
2020-02-18 17:07:19,27925722,4.1,24.39
2020-02-18 17:07:21,27925722,4.1,24.39
2020-02-18 17:07:31,27925722,4.1,24.39
2020-02-18 17:08:10,27925722,4.1,24.39
2020-02-18 17:08:24,27925722,4.1,24.39
2020-02-18 17:08:29,27925722,4.1,24.39
2020-02-18 17:08:47,27925722,4.1,24.39
2020-02-18 17:08:48,27925722,4.1,24.39
2020-02-18 17:09:09,27925722,4.1,24.39
2020-02-18 17:09:14,27925722,4.1,24.39
2020-02-18 17:09:17,27925722,4.1,24.39
2020-02-18 17:09:27,27925722,4.1,24.39
2020-02-18 17:09:47,27925722,4.1,24.39
2020-02-18 17:09:55,27925722,4.1,24.39
2020-02-18 17:10:08,27925722,4.1,24.39
2020-02-18 17:10:13,27925722,4.1,24.39
2020-02-18 17:10:14,27925722,4.1,24.39
2020-02-18 17:10:17,27925722,4.1,24.39
2020-02-18 17:10:19,27925722,4.1,24.39
2020-02-18 17:10:38,27925722,4.1,24.39
2020-02-18 17:10:45,27925722,4.1,24.39
2020-02-18 17:10:46,27925722,4.1,24.39
2020-02-18 17:10:48,27925722,4.1,24.39
2020-02-18 17:11:06,27925722,4.1,24.39
2020-02-18 17:11:07,27925722,4.1,24.39
2020-02-18 17:11:09,27925722,4.1,24.39
2020-02-18 17:11:18,27925722,4.1,24.39
2020-02-18 17:11:23,27925722,4.1,24.39
2020-02-18 17:11:25,27925722,4.1,24.39
2020-02-18 17:11:42,27925722,4.1,24.39
2020-02-18 17:12:02,27925722,4.1,24.39
2020-02-18 17:12:04,27925722,4.1,24.39
2020-02-18 17:12:16,27925722,4.1,24.39
2020-02-18 17:12:18,27925722,4.1,24.39
2020-02-18 17:12:26,27925722,4.1,24.39
2020-02-18 17:12:37,27925722,4.1,24.39
2020-02-18 17:12:41,27925722,4.1,24.39
2020-02-18 17:12:46,27925722,4.1,24.39
2020-02-18 17:12:47,27925722,4.1,24.39
2020-02-18 17:12:48,27925722,4.1,24.39
2020-02-18 17:12:51,27925722,4.1,24.39
2020-02-18 17:12:52,27925722,4.1,24.39
2020-02-18 17:13:18,27925722,4.1,24.39
2020-02-18 17:13:21,27925722,4.1,24.39
2020-02-18 17:13:24,27925722,4.1,24.39
2020-02-18 17:13:29,27925722,4.1,24.39
2020-02-18 17:13:31,27925722,4.1,24.39
2020-02-18 17:13:40,27925722,4.1,24.39
2020-02-18 17:14:07,27925722,4.1,24.39
2020-02-18 17:14:08,27925722,4.1,24.39
2020-02-18 17:14:10,27925722,4.1,24.39
2020-02-18 17:14:12,27925722,4.1,24.39
2020-02-18 17:14:18,27925722,4.1,24.39
2020-02-18 17:14:20,27925722,4.1,24.39
2020-02-18 17:14:30,27925722,4.1,24.39
2020-02-18 17:14:32,27925722,4.1,24.39
2020-02-18 17:14:34,27925722,4.1,24.39
2020-02-18 17:14:36,27925722,4.1,24.39
2020-02-18 17:14:37,27925722,4.1,24.39
2020-02-18 17:14:38,27925722,4.1,24.39
2020-02-18 17:14:40,27925722,4.1,24.39
2020-02-18 17:14:42,27925722,4.1,24.39
2020-02-18 17:14:43,27925722,4.1,24.39
2020-02-18 17:14:44,27925722,4.1,24.39
2020-02-18 17:14:47,27925722,4.1,24.39
2020-02-18 17:14:48,27925722,4.1,24.39
2020-02-18 17:14:49,27925722,4.1,24.39
2020-02-18 17:14:50,27925722,4.1,24.39
2020-02-18 17:14:52,27925722,4.1,24.39
2020-02-18 17:14:55,27925722,4.1,24.39
2020-02-18 17:14:58,27925722,4.1,24.39
2020-02-18 17:14:59,27925722,4.1,24.39
2020-02-18 17:15:00,27925722,4.1,24.39
2020-02-18 17:15:01,27925722,4.1,24.39
2020-02-18 17:15:02,27925722,4.1,24.39
2020-02-18 17:15:03,27925722,4.1,24.39
2020-02-18 17:15:04,27925722,4.1,24.39
2020-02-18 17:15:05,27925722,4.1,24.39
2020-02-18 17:15:06,27925722,4.1,24.39
2020-02-18 17:15:16,27925722,4.1,24.39
