time_sec,SelectionId,LastPriceTraded,imp_prob
2020-02-20 18:06:47,23160541,6.0,16.669999999999998
2020-02-20 18:07:39,23160541,6.2,16.13
2020-02-20 18:08:22,23160541,6.2,16.13
2020-02-20 18:15:26,23160541,6.2,16.13
2020-02-20 18:17:37,23160541,6.2,16.13
2020-02-20 18:18:17,21725207,14.0,7.140000000000001
2020-02-20 18:18:17,23160541,6.2,16.13
2020-02-20 18:18:28,21725207,14.0,7.140000000000001
2020-02-20 18:18:28,23160541,6.2,16.13
2020-02-20 18:34:57,21725207,14.0,7.140000000000001
2020-02-20 18:34:57,23160541,6.2,16.13
2020-02-20 18:37:13,21725207,14.0,7.140000000000001
2020-02-20 18:37:13,23160541,6.2,16.13
2020-02-20 18:37:14,21725207,14.0,7.140000000000001
2020-02-20 18:37:14,23160541,5.7,17.54
2020-02-20 18:37:35,21725207,14.0,7.140000000000001
2020-02-20 18:37:35,23160541,5.7,17.54
2020-02-20 18:38:06,21725207,14.0,7.140000000000001
2020-02-20 18:38:06,23160541,5.7,17.54
2020-02-20 18:39:10,21725207,14.0,7.140000000000001
2020-02-20 18:39:10,23160541,5.7,17.54
2020-02-20 18:39:16,21725207,14.0,7.140000000000001
2020-02-20 18:39:16,23160541,5.7,17.54
2020-02-20 18:39:53,21725207,14.0,7.140000000000001
2020-02-20 18:39:53,23160541,5.7,17.54
2020-02-20 18:41:34,21725207,14.0,7.140000000000001
2020-02-20 18:41:34,23160541,5.7,17.54
2020-02-20 18:46:50,21725207,14.0,7.140000000000001
2020-02-20 18:46:50,23160541,5.7,17.54
2020-02-20 18:48:01,21725207,14.0,7.140000000000001
2020-02-20 18:48:01,23160541,5.7,17.54
2020-02-20 18:48:06,21725207,14.0,7.140000000000001
2020-02-20 18:48:06,23160541,5.7,17.54
2020-02-20 18:48:42,21725207,14.0,7.140000000000001
2020-02-20 18:48:42,23160541,5.7,17.54
2020-02-20 18:48:47,21725207,14.0,7.140000000000001
2020-02-20 18:48:47,23160541,5.7,17.54
2020-02-20 18:51:24,21725207,14.0,7.140000000000001
2020-02-20 18:51:24,23160541,5.7,17.54
2020-02-20 18:52:10,21725207,14.0,7.140000000000001
2020-02-20 18:52:10,23160541,5.7,17.54
2020-02-20 18:52:11,21725207,14.0,7.140000000000001
2020-02-20 18:52:11,23160541,5.7,17.54
2020-02-20 18:52:12,21725207,14.0,7.140000000000001
2020-02-20 18:52:12,23160541,5.7,17.54
2020-02-20 18:52:19,21725207,14.0,7.140000000000001
2020-02-20 18:52:19,23160541,5.7,17.54
2020-02-20 18:52:22,21725207,14.0,7.140000000000001
2020-02-20 18:52:22,23160541,5.7,17.54
2020-02-20 18:52:57,21725207,14.0,7.140000000000001
2020-02-20 18:52:57,23160541,5.7,17.54
2020-02-20 18:53:24,21725207,14.0,7.140000000000001
2020-02-20 18:53:24,23160541,5.7,17.54
2020-02-20 18:53:28,21725207,14.0,7.140000000000001
2020-02-20 18:53:28,23160541,5.7,17.54
2020-02-20 18:56:33,21725207,14.0,7.140000000000001
2020-02-20 18:56:33,23160541,5.7,17.54
2020-02-20 18:56:54,21725207,14.0,7.140000000000001
2020-02-20 18:56:54,23160541,5.7,17.54
2020-02-20 19:00:19,21725207,14.0,7.140000000000001
2020-02-20 19:00:19,23160541,5.7,17.54
2020-02-20 19:00:34,21725207,14.0,7.140000000000001
2020-02-20 19:00:34,23160541,5.7,17.54
2020-02-20 19:02:10,21725207,14.0,7.140000000000001
2020-02-20 19:02:10,23160541,5.7,17.54
2020-02-20 19:02:20,21725207,14.0,7.140000000000001
2020-02-20 19:02:20,23160541,5.7,17.54
2020-02-20 19:03:13,21725207,14.0,7.140000000000001
2020-02-20 19:03:13,23160541,5.7,17.54
2020-02-20 19:03:54,21725207,14.0,7.140000000000001
2020-02-20 19:03:54,23160541,5.7,17.54
2020-02-20 19:03:55,21725207,14.0,7.140000000000001
2020-02-20 19:03:55,23160541,5.7,17.54
2020-02-20 19:04:06,21725207,14.0,7.140000000000001
2020-02-20 19:04:06,23160541,5.7,17.54
2020-02-20 19:04:21,22854026,4.3,23.26
2020-02-20 19:04:21,21725207,14.0,7.140000000000001
2020-02-20 19:04:21,23160541,5.7,17.54
2020-02-20 19:04:26,22854026,4.3,23.26
2020-02-20 19:04:26,21725207,14.0,7.140000000000001
2020-02-20 19:04:26,23160541,5.7,17.54
2020-02-20 19:04:39,22854026,4.3,23.26
2020-02-20 19:04:39,21725207,14.0,7.140000000000001
2020-02-20 19:04:39,23160541,5.7,17.54
2020-02-20 19:06:21,22854026,4.3,23.26
2020-02-20 19:06:21,21725207,14.0,7.140000000000001
2020-02-20 19:06:21,23160541,5.7,17.54
2020-02-20 19:06:34,22854026,4.3,23.26
2020-02-20 19:06:34,21725207,14.0,7.140000000000001
2020-02-20 19:06:34,23160541,5.7,17.54
2020-02-20 19:07:07,22854026,4.3,23.26
2020-02-20 19:07:07,21725207,14.0,7.140000000000001
2020-02-20 19:07:07,23160541,5.7,17.54
2020-02-20 19:07:16,22854026,4.3,23.26
2020-02-20 19:07:16,21725207,14.0,7.140000000000001
2020-02-20 19:07:16,23160541,6.2,16.13
2020-02-20 19:07:48,22854026,4.3,23.26
2020-02-20 19:07:48,21725207,14.0,7.140000000000001
2020-02-20 19:07:48,23160541,6.2,16.13
2020-02-20 19:07:49,22854026,4.3,23.26
2020-02-20 19:07:49,21725207,14.0,7.140000000000001
2020-02-20 19:07:49,23160541,6.2,16.13
2020-02-20 19:08:01,22854026,4.3,23.26
2020-02-20 19:08:01,21725207,14.0,7.140000000000001
2020-02-20 19:08:01,23160541,6.2,16.13
2020-02-20 19:09:09,22854026,4.3,23.26
2020-02-20 19:09:09,21725207,14.0,7.140000000000001
2020-02-20 19:09:09,23160541,6.2,16.13
2020-02-20 19:09:24,22854026,4.3,23.26
2020-02-20 19:09:24,21725207,14.0,7.140000000000001
2020-02-20 19:09:24,23160541,6.2,16.13
2020-02-20 19:10:26,22854026,4.3,23.26
2020-02-20 19:10:26,21725207,14.0,7.140000000000001
2020-02-20 19:10:26,23160541,6.2,16.13
2020-02-20 19:10:28,22854026,4.3,23.26
2020-02-20 19:10:28,21725207,14.0,7.140000000000001
2020-02-20 19:10:28,23160541,6.2,16.13
2020-02-20 19:10:47,22854026,4.3,23.26
2020-02-20 19:10:47,21725207,14.0,7.140000000000001
2020-02-20 19:10:47,23160541,6.2,16.13
2020-02-20 19:11:15,22854026,4.3,23.26
2020-02-20 19:11:15,21725207,14.0,7.140000000000001
2020-02-20 19:11:15,23160541,6.2,16.13
2020-02-20 19:11:29,22854026,4.3,23.26
2020-02-20 19:11:29,21725207,14.0,7.140000000000001
2020-02-20 19:11:29,23160541,6.2,16.13
2020-02-20 19:11:57,22854026,4.3,23.26
2020-02-20 19:11:57,21725207,14.0,7.140000000000001
2020-02-20 19:11:57,23160541,6.2,16.13
2020-02-20 19:12:39,22854026,4.3,23.26
2020-02-20 19:12:39,21725207,14.0,7.140000000000001
2020-02-20 19:12:39,23160541,6.2,16.13
2020-02-20 19:12:53,22854026,4.3,23.26
